distX;distY;myGunHeading;velocityX;velocityY;hit
108.10;-188.96;155.00;0.00;0.00;0
110.21;-184.43;160.00;0.00;0.00;0
111.92;-179.73;165.00;0.00;0.00;0
113.21;-174.91;170.00;0.00;0.00;0
114.08;-169.98;175.00;0.00;0.00;0
114.52;-165.00;180.00;0.00;0.00;0
114.52;-160.00;185.00;0.00;0.00;0
105.60;-131.71;215.00;0.00;0.00;1
114.08;-155.02;190.00;0.00;0.00;0
102.73;-127.61;220.00;0.00;0.00;1
113.21;-150.09;195.00;0.00;0.00;0
99.52;-123.78;225.00;0.00;0.00;1
111.92;-145.27;200.00;0.00;0.00;0
95.98;-120.24;230.00;0.00;0.00;1
110.21;-140.57;205.00;0.00;0.00;0
108.10;-136.04;210.00;0.00;0.00;0
92.15;-117.03;235.00;0.00;0.00;0
88.05;-114.16;240.00;0.00;0.00;0
83.72;-111.66;245.00;0.00;0.00;0
79.19;-109.55;250.00;0.00;0.00;0
354.42;-192.35;215.00;0.00;0.00;0
326.75;-189.50;230.00;-4.51;-2.15;1
313.90;-190.59;235.00;-4.51;-2.15;1
342.53;-192.56;220.00;0.00;0.00;0
334.80;-190.88;225.00;-9.03;-4.31;0
418.46;95.34;305.00;0.00;0.00;0
422.79;97.84;300.00;0.00;0.00;0
414.37;92.47;310.00;0.00;0.00;0
305.29;-189.88;240.00;-9.03;-4.31;0
296.45;-189.53;245.00;-4.51;-2.15;0
282.89;-191.72;250.00;-4.51;-2.15;0
273.68;-192.17;255.00;-9.03;-4.31;0
264.34;-193.03;260.00;-4.51;-2.15;0
250.39;-196.46;265.00;-4.51;-2.15;0
240.89;-198.18;270.00;-9.03;-4.31;0
108.88;-389.79;165.00;-4.51;-2.15;0
109.20;-390.64;170.00;0.00;0.00;0
109.38;-391.09;175.00;-4.51;-2.15;0
104.71;-392.93;185.00;-9.03;-4.31;1
104.89;-393.28;180.00;-4.51;-2.15;0
94.28;-394.37;190.00;-4.51;-2.15;0
83.58;-395.46;195.00;-4.51;-2.15;0
72.59;-396.24;200.00;-4.51;-2.15;0
71.29;-394.56;205.00;-4.51;-2.15;0
59.64;-394.77;210.00;-9.02;-4.31;0
53.11;-394.75;215.00;0.00;0.00;0
-31.61;-319.40;140.00;-9.02;-4.31;0
-36.53;-318.53;145.00;0.00;0.00;0
-41.51;-318.10;150.00;0.00;0.00;0
-46.51;-318.10;155.00;0.00;0.00;0
-51.49;-318.53;160.00;0.00;0.00;0
-61.25;-320.70;170.00;0.00;0.00;1
-56.42;-319.40;165.00;0.00;0.00;0
-65.94;-322.41;175.00;0.00;0.00;0
-70.48;-324.52;180.00;0.00;0.00;0
-74.81;-327.02;185.00;0.00;0.00;0
-78.90;-329.89;190.00;0.00;0.00;0
-82.73;-333.10;195.00;0.00;0.00;0
-86.27;-336.64;200.00;0.00;0.00;0
410.78;0.39;295.00;0.00;0.00;0
406.95;3.60;290.00;0.00;0.00;0
403.41;7.14;285.00;0.00;0.00;0
400.20;10.97;280.00;0.00;0.00;0
394.83;19.39;270.00;0.00;0.00;1
388.41;43.36;245.00;0.00;0.00;0
388.84;38.38;250.00;0.00;0.00;0
389.71;33.45;255.00;0.00;0.00;0
391.01;28.62;260.00;0.00;0.00;0
392.72;23.92;265.00;0.00;0.00;0
397.33;15.06;275.00;0.00;0.00;0
91.46;-283.11;155.00;0.00;0.00;0
77.46;-289.18;160.00;-7.07;-7.07;0
72.10;-291.55;165.00;-3.54;-3.54;0
66.32;-293.80;170.00;-7.07;-7.07;0
53.49;-298.03;180.00;-7.07;-7.07;1
46.41;-300.10;185.00;-7.07;-7.07;1
60.12;-295.94;175.00;-7.07;-7.07;0
38.91;-302.19;190.00;-7.07;-7.07;0
30.97;-304.34;195.00;-7.07;-7.07;0
22.60;-306.58;200.00;-7.07;-7.07;0
13.82;-308.96;205.00;-7.07;-7.07;0
8.17;-307.96;210.00;-7.07;-7.07;0
5.67;-303.63;215.00;-3.54;-3.54;0
2.81;-299.53;220.00;0.00;0.00;0
-128.89;-315.84;125.00;0.00;0.00;0
-132.99;-318.70;130.00;0.00;0.00;0
-136.82;-321.92;135.00;0.00;0.00;0
-140.36;-325.45;140.00;0.00;0.00;0
-143.57;-329.28;145.00;0.00;0.00;0
-148.94;-337.71;155.00;0.00;0.00;1
-146.44;-333.38;150.00;0.00;0.00;0
-151.05;-342.24;160.00;0.00;0.00;0
-152.76;-346.94;165.00;0.00;0.00;0
-154.06;-351.77;170.00;0.00;0.00;0
-154.92;-356.69;175.00;0.00;0.00;0
-155.36;-361.67;180.00;0.00;0.00;0
-155.36;-366.67;185.00;0.00;0.00;0
257.00;-359.73;190.00;0.00;0.00;0
80.00;0.00;0.00;0.00;0.00;0
80.00;-5.00;5.00;0.00;0.00;0
149.69;-91.19;145.00;0.00;0.00;0
144.16;-98.94;150.00;0.00;0.00;0
143.45;-104.26;155.00;-9.07;-4.22;0
143.01;-109.24;160.00;-4.53;-2.11;0
138.28;-115.95;165.00;-4.53;-2.11;0
138.27;-120.17;170.00;-9.07;-4.22;0
138.44;-123.99;175.00;-4.53;-2.11;0
134.20;-129.50;180.00;-4.53;-2.11;0
134.59;-132.48;185.00;-9.07;-4.22;0
135.04;-135.02;190.00;-4.53;-2.11;0
130.97;-139.24;195.00;-4.53;-2.11;0
131.42;-140.91;200.00;-9.07;-4.22;0
127.57;-145.07;210.00;-4.53;-2.11;1
127.73;-145.47;215.00;-9.07;-4.22;1
131.81;-142.15;205.00;-4.53;-2.11;0
127.73;-145.46;220.00;-4.53;-2.11;1
419.01;-163.94;225.00;0.00;0.00;0
122.55;-146.42;230.00;-4.53;-2.11;0
111.82;-147.42;235.00;-4.53;-2.11;0
110.82;-145.99;240.00;-4.53;-2.11;0
93.26;-146.50;250.00;0.00;0.00;1
99.46;-146.38;245.00;-9.07;-4.22;0
81.20;-146.38;255.00;-4.53;-2.11;0
78.77;-143.96;260.00;-4.53;-2.11;0
75.95;-141.37;265.00;-4.53;-2.11;0
68.18;-140.75;270.00;-4.53;-2.11;0
428.54;-123.09;275.00;0.00;0.00;0
428.98;-118.11;280.00;0.00;0.00;0
-71.87;-83.91;40.00;-4.53;-2.11;0
51.34;-134.28;285.00;-9.07;-4.22;0
-76.87;-83.91;45.00;0.00;0.00;0
46.37;-131.41;290.00;0.00;0.00;0
-81.85;-84.35;50.00;0.00;0.00;0
-86.77;-85.22;55.00;0.00;0.00;0
40.97;-128.59;295.00;-4.53;-2.11;0
-91.60;-86.51;60.00;0.00;0.00;0
-96.30;-88.22;65.00;0.00;0.00;0
-100.83;-90.34;70.00;0.00;0.00;0
298.86;-189.17;205.00;0.00;0.00;0
297.56;-194.00;210.00;0.00;0.00;0
296.69;-198.93;215.00;0.00;0.00;0
296.26;-203.91;220.00;0.00;0.00;0
296.26;-208.91;225.00;0.00;0.00;0
297.56;-218.81;235.00;0.00;0.00;1
296.69;-213.89;230.00;0.00;0.00;0
298.86;-223.64;240.00;0.00;0.00;0
300.57;-228.34;245.00;0.00;0.00;0
302.68;-232.87;250.00;0.00;0.00;0
305.18;-237.20;255.00;0.00;0.00;0
308.05;-241.30;260.00;0.00;0.00;0
394.33;-130.03;225.00;0.00;0.00;0
394.77;-125.05;230.00;0.00;0.00;0
394.77;-120.05;235.00;0.00;0.00;0
394.33;-115.07;240.00;0.00;0.00;0
393.46;-110.14;245.00;0.00;0.00;0
390.46;-100.61;255.00;0.00;0.00;1
392.17;-105.31;250.00;0.00;0.00;0
388.35;-96.08;260.00;0.00;0.00;0
385.85;-91.75;265.00;0.00;0.00;0
382.98;-87.66;270.00;0.00;0.00;0
379.77;-83.83;275.00;0.00;0.00;0
376.23;-80.29;280.00;0.00;0.00;0
372.40;-77.08;285.00;0.00;0.00;0
368.30;-74.21;290.00;0.00;0.00;0
286.98;-107.26;210.00;0.00;0.00;0
285.27;-111.96;215.00;0.00;0.00;0
283.97;-116.79;220.00;0.00;0.00;0
283.10;-121.71;225.00;0.00;0.00;0
282.67;-126.69;230.00;0.00;0.00;0
-448.58;82.80;55.00;0.00;0.00;0
-441.90;70.27;60.00;0.00;0.00;0
-434.98;58.11;65.00;2.59;-9.66;0
-427.86;46.34;70.00;2.59;-9.66;0
-420.57;34.97;75.00;2.59;-9.66;0
-413.16;24.02;80.00;2.59;-9.66;0
-382.92;-15.49;100.00;2.59;-9.66;1
-405.64;13.49;85.00;2.59;-9.66;0
-398.07;3.39;90.00;2.59;-9.66;0
-390.49;-6.27;95.00;2.59;-9.66;0
-375.40;-24.28;105.00;2.59;-9.66;0
-288.96;-308.87;110.00;0.00;0.00;0
-289.09;-308.46;115.00;0.00;0.00;0
-295.44;-306.18;130.00;-4.83;-1.30;1
-294.21;-308.95;120.00;-4.83;-1.30;0
-294.71;-307.75;125.00;-9.66;-2.60;1
-304.17;-300.80;145.00;-4.83;-1.30;0
-374.40;-273.29;150.00;0.00;0.00;0
-333.56;-68.54;135.00;2.59;-9.66;0
-308.46;-294.98;155.00;0.00;0.00;0
-316.00;-287.55;160.00;-9.66;-2.60;0
-407.57;80.93;50.00;0.00;0.00;0
-402.53;88.76;55.00;0.00;0.00;0
-395.45;118.11;70.00;6.75;7.37;1
-398.70;97.71;60.00;8.86;4.61;0
-396.32;129.05;75.00;5.37;8.43;1
-396.29;107.57;65.00;7.93;6.08;0
-399.86;135.18;80.00;3.82;9.23;0
-404.78;136.05;85.00;1.29;4.83;0
-409.76;136.48;90.00;0.00;0.00;0
-414.76;136.48;95.00;0.00;0.00;0
-429.91;107.09;50.00;0.00;0.00;0
-430.78;102.16;55.00;0.00;0.00;0
-431.21;97.18;60.00;0.00;0.00;0
-430.87;76.14;95.00;0.00;0.00;0
-435.37;78.80;100.00;0.00;0.00;0
-440.58;80.33;105.00;-7.37;6.75;0
-396.59;108.89;45.00;-8.43;5.37;0
-395.30;113.72;50.00;0.00;0.00;0
-394.43;118.64;55.00;0.00;0.00;0
-399.36;132.05;60.00;0.00;0.00;0
-80.00;-160.00;0.00;0.00;0.00;0
-311.08;126.71;35.00;0.00;0.00;0
-308.21;122.61;40.00;0.00;0.00;0
-305.00;118.78;45.00;0.00;0.00;0
-301.46;115.24;50.00;0.00;0.00;0
-297.63;112.03;55.00;0.00;0.00;0
-284.67;104.55;70.00;0.00;0.00;1
-279.98;102.84;75.00;0.00;0.00;1
-293.54;109.16;60.00;0.00;0.00;0
-289.21;106.66;65.00;0.00;0.00;0
-275.15;101.54;80.00;0.00;0.00;0
-270.22;100.68;85.00;0.00;0.00;0
-265.24;100.24;90.00;0.00;0.00;0
-260.24;100.24;95.00;0.00;0.00;0
-255.26;100.68;100.00;0.00;0.00;0
-250.34;101.54;105.00;0.00;0.00;0
-245.51;102.84;110.00;0.00;0.00;0
-240.81;104.55;115.00;0.00;0.00;0
-90.90;-215.08;145.00;-9.88;-1.54;1
-75.32;-225.64;120.00;0.00;0.00;0
-92.97;-211.75;150.00;-4.94;-0.77;1
-89.18;-218.14;140.00;-4.94;-0.77;0
-82.83;-220.14;135.00;-4.94;-0.77;0
-81.72;-222.58;130.00;-9.88;-1.54;0
-80.87;-224.68;125.00;0.00;0.00;0
-100.36;-208.96;155.00;-4.94;-0.77;0
-103.18;-205.20;160.00;-9.88;-1.54;0
-106.41;-201.27;165.00;-4.94;-0.77;0
-115.00;-197.98;170.00;-4.94;-0.77;0
-119.07;-193.82;175.00;-9.88;-1.54;0
-123.58;-189.61;180.00;-4.94;-0.77;0
-133.46;-186.15;185.00;-4.94;-0.77;0
-138.83;-181.94;190.00;-9.88;-1.54;0
-144.64;-177.78;195.00;-4.94;-0.77;0
-341.92;236.82;30.00;0.00;0.00;0
-344.42;241.15;35.00;0.00;0.00;0
-347.29;245.25;40.00;0.00;0.00;0
-350.51;249.08;45.00;0.00;0.00;0
-322.12;123.03;35.00;0.00;0.00;0
-317.59;125.14;40.00;0.00;0.00;0
-313.26;127.64;45.00;0.00;0.00;0
-309.16;130.51;50.00;0.00;0.00;0
-298.58;141.09;65.00;0.00;0.00;1
-305.33;133.72;55.00;0.00;0.00;0
-301.80;137.26;60.00;0.00;0.00;0
-295.71;145.18;70.00;0.00;0.00;0
-293.21;149.51;75.00;0.00;0.00;0
-291.10;154.04;80.00;0.00;0.00;0
-289.39;158.74;85.00;0.00;0.00;0
-288.10;163.57;90.00;0.00;0.00;0
-287.23;168.50;95.00;0.00;0.00;0
-380.61;-168.37;100.00;-4.94;-0.77;0
-381.04;-158.39;110.00;0.00;0.00;1
-380.61;-163.37;105.00;0.00;0.00;0
-387.03;-139.40;130.00;0.00;0.00;0
-384.91;-143.94;125.00;0.00;0.00;0
-389.53;-135.07;135.00;0.00;0.00;0
-383.20;-148.63;120.00;0.00;0.00;0
-381.91;-153.46;115.00;0.00;0.00;0
-160.00;80.00;0.00;0.00;0.00;0
-160.00;75.00;5.00;0.00;0.00;0
-159.56;70.02;10.00;0.00;0.00;0
-158.70;65.09;15.00;0.00;0.00;0
-157.40;60.27;20.00;0.00;0.00;0
-155.69;55.57;25.00;0.00;0.00;0
-153.58;51.04;30.00;0.00;0.00;0
-151.08;46.71;35.00;0.00;0.00;0
-119.98;22.84;75.00;0.00;0.00;1
-148.21;42.61;40.00;0.00;0.00;0
-115.15;21.54;80.00;0.00;0.00;1
-110.22;20.68;85.00;0.00;0.00;1
-145.00;38.78;45.00;0.00;0.00;0
-105.24;20.24;90.00;0.00;0.00;1
-141.46;35.24;50.00;0.00;0.00;0
-137.63;32.03;55.00;0.00;0.00;0
-133.54;29.16;60.00;0.00;0.00;0
-129.21;26.66;65.00;0.00;0.00;0
-124.67;24.55;70.00;0.00;0.00;0
-100.24;20.24;95.00;0.00;0.00;0
-95.26;20.68;100.00;0.00;0.00;0
-64.02;35.24;135.00;0.00;0.00;0
-67.85;32.03;130.00;0.00;0.00;0
-71.95;29.16;125.00;0.00;0.00;0
-76.28;26.66;120.00;0.00;0.00;0
-90.34;21.54;105.00;0.00;0.00;0
-60.48;38.78;140.00;0.00;0.00;0
-57.27;42.61;145.00;0.00;0.00;0
-80.81;24.55;115.00;0.00;0.00;0
-54.40;46.71;150.00;0.00;0.00;0
-85.51;22.84;110.00;0.00;0.00;0
-51.90;51.04;155.00;0.00;0.00;0
-111.17;173.81;305.00;0.00;0.00;0
-115.47;182.24;325.00;0.00;0.00;0
-117.59;181.27;330.00;0.00;0.00;0
-120.09;185.60;335.00;0.00;0.00;0
-122.96;184.20;340.00;0.00;0.00;0
-126.17;182.53;345.00;0.00;0.00;0
-129.71;180.56;350.00;0.00;0.00;0
-133.54;183.78;355.00;0.00;0.00;0
-137.63;181.15;0.00;0.00;0.00;0
-141.96;183.65;5.00;0.00;0.00;0
-146.49;185.76;10.00;0.00;0.00;0
-151.19;187.47;15.00;0.00;0.00;0
-180.83;183.26;45.00;0.00;0.00;1
-156.02;188.76;20.00;0.00;0.00;0
-185.66;181.97;50.00;0.00;0.00;1
-160.94;189.63;25.00;0.00;0.00;0
-165.93;190.07;30.00;0.00;0.00;0
-170.93;190.07;35.00;0.00;0.00;0
-175.91;189.63;40.00;0.00;0.00;0
-194.89;178.15;60.00;0.00;0.00;0
-190.36;180.26;55.00;0.00;0.00;0
-199.22;175.65;65.00;0.00;0.00;0
-203.32;172.78;70.00;0.00;0.00;0
-207.15;169.56;75.00;0.00;0.00;0
160.00;80.00;0.00;0.00;0.00;0
160.00;75.00;5.00;0.00;0.00;0
160.44;70.02;10.00;0.00;0.00;0
161.30;65.09;15.00;0.00;0.00;0
162.60;60.27;20.00;0.00;0.00;0
164.31;55.57;25.00;0.00;0.00;0
311.43;-197.80;205.00;0.00;0.00;0
307.77;-189.95;210.00;0.00;0.00;0
354.90;-173.76;215.00;0.00;0.00;0
328.14;-164.68;230.00;-4.79;-1.45;1
350.16;-170.09;220.00;0.00;0.00;0
334.22;-168.06;225.00;-4.79;-1.45;0
326.91;-159.84;235.00;-4.79;-1.45;1
315.22;-158.20;240.00;0.48;0.14;1
307.94;-155.32;245.00;-9.57;-2.90;0
300.28;-152.68;250.00;-4.79;-1.45;0
287.50;-151.74;255.00;-4.79;-1.45;0
279.18;-149.66;260.00;-9.57;-2.90;0
270.56;-147.89;265.00;-4.79;-1.45;0
256.90;-147.92;270.00;-4.79;-1.45;0
247.78;-146.87;275.00;-9.57;-2.90;0
238.46;-146.21;280.00;-4.79;-1.45;0
172.59;-153.52;285.00;-4.10;2.87;0
157.57;-152.96;295.00;0.00;0.00;0
167.76;-152.23;290.00;0.00;0.00;0
-28.17;-289.77;130.00;-4.79;-1.45;0
-37.88;-292.09;135.00;0.00;0.00;0
-52.28;-296.28;140.00;-4.79;-1.45;0
-61.77;-299.44;145.00;-9.57;-2.90;0
-84.98;-308.40;155.00;-4.79;-1.45;1
-71.08;-303.00;150.00;-4.79;-1.45;0
-93.86;-312.72;160.00;-9.57;-2.90;0
-102.48;-317.38;165.00;-4.79;-1.45;0
-115.59;-323.82;170.00;-4.79;-1.45;0
-123.58;-329.10;175.00;-9.57;-2.90;0
-131.24;-334.64;180.00;-4.78;-1.45;0
-138.52;-334.93;185.00;-4.78;-1.45;0
14.60;-355.73;150.00;-4.78;4.05;0
14.10;-355.73;155.00;0.00;0.00;0
13.58;-355.30;160.00;0.00;0.00;0
13.01;-354.43;165.00;0.00;0.00;0
12.34;-353.13;170.00;0.00;0.00;0
11.54;-351.42;175.00;0.00;0.00;0
10.57;-349.31;180.00;0.00;0.00;1
9.40;-346.81;185.00;0.00;0.00;1
0.00;80.00;0.00;0.00;0.00;1
0.00;75.00;5.00;0.00;0.00;1
0.44;70.02;10.00;0.00;0.00;1
1.30;65.09;15.00;0.00;0.00;1
-80.00;160.00;0.00;0.00;0.00;0
-80.00;155.00;5.00;0.00;0.00;0
-87.37;86.75;45.00;-6.08;7.93;1
-79.56;150.02;10.00;0.00;0.00;0
-92.26;88.58;50.00;-7.37;6.75;1
-78.70;145.09;15.00;0.00;0.00;0
-97.66;89.19;55.00;-8.43;5.37;1
-77.40;140.27;20.00;0.00;0.00;0
-102.96;89.74;60.00;-9.23;3.82;1
-75.69;135.57;25.00;0.00;0.00;0
-108.02;90.66;65.00;-9.40;3.42;1
-77.89;75.47;30.00;0.00;0.00;0
-108.32;89.84;70.00;-9.40;3.42;1
-80.00;80.00;35.00;0.00;0.00;0
-83.21;83.83;40.00;-4.61;8.86;0
-108.55;89.00;75.00;-4.83;1.29;0
-113.70;88.14;80.00;-4.92;0.87;0
-118.68;85.97;85.00;-9.98;0.44;0
-123.23;82.53;90.00;-9.91;-1.30;0
-127.09;77.92;95.00;-9.53;-3.00;0
-130.03;72.27;100.00;-8.86;-4.61;0
-131.86;65.78;105.00;-7.93;-6.08;0
-132.40;58.64;110.00;-6.75;-7.37;0
-131.52;51.12;115.00;-5.37;-8.43;0
-129.15;43.48;120.00;-3.82;-9.23;0
-125.26;36.00;125.00;-2.16;-9.75;0
-119.86;28.97;130.00;-0.44;-9.98;0
-113.02;22.65;135.00;1.30;-9.91;0
-109.49;26.19;140.00;3.00;-9.53;0
-106.27;30.02;145.00;0.00;0.00;0
-103.41;34.11;150.00;0.00;0.00;0
-100.91;38.44;155.00;0.00;0.00;0
-98.79;42.97;160.00;0.00;0.00;0
-97.08;47.67;165.00;0.00;0.00;0
240.49;382.70;350.00;0.00;0.00;0
-239.67;-11.15;35.00;0.00;0.00;0
-246.34;-52.52;50.00;-3.82;-9.23;0
-245.86;-38.33;45.00;-5.37;-8.43;0
-243.75;-24.41;40.00;0.00;0.00;0
-246.42;-66.51;55.00;-2.59;-9.66;0
-246.14;-80.27;60.00;-2.59;-9.66;0
-245.52;-93.76;65.00;-2.59;-9.66;0
-244.57;-106.95;70.00;-2.59;-9.66;0
-240.74;-110.17;75.00;-2.59;-9.66;0
-236.65;-113.04;80.00;0.00;0.00;0
-234.48;-125.29;85.00;0.00;0.00;0
-230.38;-137.38;90.00;-2.16;-9.75;0
-222.60;-114.96;100.00;0.00;0.00;1
-226.55;-123.63;95.00;-0.44;-9.98;0
-218.54;-105.87;105.00;-0.87;9.96;1
-214.43;-96.34;110.00;-0.87;9.96;1
-210.31;-86.38;115.00;-0.87;9.96;0
-206.20;-75.98;120.00;-0.87;9.96;0
-202.14;-65.15;125.00;-0.87;9.96;0
-197.31;-63.86;130.00;-0.87;9.96;0
-192.62;-62.15;135.00;0.00;0.00;0
-188.08;-60.04;140.00;0.00;0.00;0
-183.75;-57.54;145.00;0.00;0.00;0
-179.66;-54.67;150.00;0.00;0.00;0
-175.83;-51.45;155.00;0.00;0.00;0
201.45;362.46;305.00;0.00;0.00;0
201.88;357.48;310.00;0.00;0.00;0
205.75;343.02;325.00;0.00;0.00;1
207.87;338.49;330.00;0.00;0.00;1
202.75;352.55;315.00;0.00;0.00;0
204.04;347.72;320.00;0.00;0.00;0
210.37;334.16;335.00;0.00;0.00;0
213.24;330.07;340.00;0.00;0.00;0
216.45;326.24;345.00;0.00;0.00;0
219.98;322.70;350.00;0.00;0.00;0
223.81;319.49;355.00;0.00;0.00;0
394.68;-46.82;235.00;0.00;0.00;0
380.65;-45.04;240.00;0.00;0.00;0
371.35;-43.09;245.00;-9.94;-1.09;0
361.85;-41.52;250.00;-4.97;-0.54;0
347.21;-40.90;255.00;-4.97;-0.54;0
337.41;-40.15;260.00;-9.94;-1.09;1
327.51;-39.82;265.00;-4.97;-0.54;1
312.59;-40.47;270.00;-4.97;-0.54;0
302.62;-41.02;275.00;-9.94;-1.09;0
292.67;-42.00;280.00;-4.97;-0.54;0
283.27;-43.36;285.00;-4.97;-0.54;0
273.47;-45.19;290.00;-4.47;-0.49;0
269.27;-46.85;295.00;-4.97;-0.54;0
228.13;-60.21;315.00;-4.97;-0.54;0
260.27;-49.45;300.00;0.50;0.05;0
241.90;-55.91;310.00;-4.97;-0.54;0
250.97;-52.50;305.00;-4.47;-0.49;0
103.64;-220.63;150.00;-9.94;-1.09;0
96.18;-220.10;155.00;0.00;0.00;0
84.18;-226.18;160.00;-4.96;4.85;0
72.59;-232.42;165.00;-9.88;-1.54;0
61.42;-238.79;170.00;-9.88;-1.54;0
50.26;-244.88;180.00;-4.94;4.73;1
55.61;-238.99;175.00;-9.88;-1.54;0
40.43;-251.71;185.00;-4.92;-0.92;1
35.95;-257.61;190.00;-9.83;-1.83;0
26.99;-258.86;195.00;-4.92;-0.92;0
23.40;-264.78;200.00;-9.83;3.67;0
20.23;-270.56;205.00;-4.88;-1.08;0
12.58;-271.76;210.00;-4.88;-1.08;0
10.24;-277.36;215.00;-9.76;3.33;0
3.44;-284.00;220.00;-4.84;-1.27;0
1.82;-283.60;225.00;-9.67;-2.54;0
-28.03;-186.49;80.00;-4.84;4.23;0
-32.95;-185.62;85.00;0.00;0.00;0
-37.93;-185.19;90.00;0.00;0.00;0
-42.93;-185.19;95.00;0.00;0.00;0
-47.91;-185.62;100.00;0.00;0.00;0
-80.00;80.00;0.00;0.00;0.00;0
-80.00;75.00;5.00;0.00;0.00;0
-79.56;70.02;10.00;0.00;0.00;0
-78.70;65.09;15.00;0.00;0.00;0
-77.40;60.27;20.00;0.00;0.00;0
-364.67;-55.45;70.00;0.00;0.00;1
-75.69;55.57;25.00;0.00;0.00;0
-359.98;-57.16;75.00;0.00;0.00;1
-73.58;51.04;30.00;0.00;0.00;0
-355.15;-58.46;80.00;0.00;0.00;1
-350.22;-59.32;85.00;0.00;0.00;1
-71.08;46.71;35.00;0.00;0.00;0
-345.24;-59.76;90.00;0.00;0.00;1
-68.21;42.61;40.00;0.00;0.00;0
-340.24;-59.76;95.00;0.00;0.00;1
-335.26;-59.32;100.00;0.00;0.00;1
-65.00;38.78;45.00;0.00;0.00;0
-61.46;35.24;50.00;0.00;0.00;0
-62.47;30.78;55.00;0.00;0.00;0
-316.28;-53.34;120.00;0.00;0.00;0
-369.21;-53.34;65.00;0.00;0.00;0
-63.22;26.66;60.00;-4.84;-1.25;0
-311.95;-50.84;125.00;0.00;0.00;0
-320.81;-55.45;115.00;0.00;0.00;0
-307.85;-47.97;130.00;0.00;0.00;0
-325.51;-57.16;110.00;0.00;0.00;0
-304.02;-44.76;135.00;0.00;0.00;0
-300.48;-41.22;140.00;0.00;0.00;0
-98.31;11.40;145.00;-4.84;-1.25;0
-330.34;-58.46;105.00;0.00;0.00;0
-100.28;14.24;150.00;0.00;0.00;0
-107.47;16.08;155.00;-4.84;-1.25;0
-110.20;19.36;160.00;-9.68;-2.50;0
-113.33;22.81;165.00;-4.84;-1.25;0
-121.72;25.14;170.00;-4.84;-1.25;0
-125.69;28.82;175.00;-9.68;-2.50;0
-443.87;-27.24;70.00;0.00;0.00;0
-431.03;48.82;60.00;0.00;0.00;0
-406.22;48.82;85.00;0.00;0.00;1
-426.11;47.95;65.00;0.00;0.00;0
-421.13;47.51;70.00;0.00;0.00;0
-416.13;47.51;75.00;0.00;0.00;0
-411.15;47.95;80.00;0.00;0.00;0
-400.65;-163.96;130.00;0.00;0.00;0
-398.15;-159.63;135.00;0.00;0.00;0
-396.04;-155.09;140.00;0.00;0.00;0
-401.39;50.11;90.00;0.00;0.00;0
-383.74;59.30;110.00;0.00;0.00;1
-396.69;51.82;95.00;0.00;0.00;0
-392.16;53.93;100.00;0.00;0.00;0
-387.83;56.43;105.00;0.00;0.00;0
-426.95;109.44;50.00;0.00;0.00;0
-431.65;111.15;55.00;0.00;0.00;0
-392.82;-154.99;130.00;0.00;0.00;0
-393.26;-159.97;125.00;0.00;0.00;0
-392.82;-149.99;135.00;0.00;0.00;0
-394.13;-164.89;120.00;0.00;0.00;0
-404.61;-187.38;95.00;0.00;0.00;0
0.00;-80.00;0.00;0.00;0.00;0
-80.00;160.00;0.00;0.00;0.00;0
-80.00;155.00;5.00;0.00;0.00;0
-79.56;150.02;10.00;0.00;0.00;0
-78.70;145.09;15.00;0.00;0.00;0
-75.69;135.57;25.00;0.00;0.00;1
-77.40;140.27;20.00;0.00;0.00;0
-73.58;131.04;30.00;0.00;0.00;1
-71.08;126.71;35.00;0.00;0.00;1
-68.21;122.61;40.00;0.00;0.00;1
-65.00;118.78;45.00;0.00;0.00;0
-61.46;115.24;50.00;0.00;0.00;0
-57.63;112.03;55.00;0.00;0.00;0
-53.54;109.16;60.00;0.00;0.00;0
-49.21;106.66;65.00;0.00;0.00;0
-48.21;101.01;70.00;0.00;0.00;0
-50.58;92.23;75.00;-3.54;-3.54;0
-49.29;87.40;80.00;-7.07;-7.07;0
-51.43;79.46;85.00;-3.54;-3.54;0
-49.99;75.49;90.00;-7.07;-7.07;0
-48.52;71.96;95.00;-3.54;-3.54;0
-50.61;65.32;100.00;-3.54;-3.54;0
-49.23;62.65;105.00;-7.07;-7.07;0
-325.51;-297.16;110.00;0.00;0.00;0
-320.81;-295.45;115.00;0.00;0.00;0
-307.85;-287.97;130.00;0.00;0.00;1
-316.28;-293.34;120.00;0.00;0.00;0
-300.48;-281.22;140.00;0.00;0.00;0
-304.02;-284.76;135.00;0.00;0.00;0
-311.95;-290.84;125.00;0.00;0.00;0
-297.27;-277.39;145.00;0.00;0.00;0
-294.40;-273.29;150.00;0.00;0.00;0
-291.90;-268.96;155.00;0.00;0.00;0
-289.79;-264.43;160.00;0.00;0.00;0
-386.36;-75.45;70.00;-3.54;-3.54;0
-394.53;-77.33;75.00;0.00;0.00;0
-402.84;-79.63;80.00;-3.47;-3.60;0
-414.71;-85.96;85.00;-3.47;-3.60;0
-423.16;-89.12;90.00;-6.95;-7.19;0
80.00;-80.00;0.00;0.00;0.00;0
26.76;-139.76;95.00;0.00;0.00;0
26.24;-139.32;100.00;0.00;0.00;0
25.66;-138.46;105.00;0.00;0.00;0
24.99;-137.16;110.00;0.00;0.00;0
24.19;-135.45;115.00;0.00;0.00;0
